taxonKey,scientificName,acceptedTaxonKey,acceptedScientificName,numberOfOccurrences,taxonRank,taxonomicStatus,kingdom,kingdomKey,phylum,phylumKey,class,classKey,order,orderKey,family,familyKey,genus,genusKey,species,speciesKey,iucnRedListCategory
9070104,Cerrena unicolor (Bull.) Murrill,9070104,Cerrena unicolor (Bull.) Murrill,20,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Polyporaceae,3286,Cerrena,2519998,Cerrena unicolor,9070104,NE
3343100,Gymnopilus luteofolius (Peck) Singer,3343100,Gymnopilus luteofolius (Peck) Singer,20,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Hymenogastraceae,3309302,Gymnopilus,2527854,Gymnopilus luteofolius,3343100,NE
9133361,Gyroporus castaneus (Bull.) Quél.,9133361,Gyroporus castaneus (Bull.) Quél.,20,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Boletales,1063,Gyroporaceae,4193,Gyroporus,2524262,Gyroporus castaneus,9133361,NE
2538406,Humidicutis marginata (Peck) Singer,2538406,Humidicutis marginata (Peck) Singer,20,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Hygrophoraceae,4176,Humidicutis,2538397,Humidicutis marginata,2538406,NE
2522335,Hydnellum spongiosipes (Peck) Pouzar,2522335,Hydnellum spongiosipes (Peck) Pouzar,20,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Thelephorales,530,Bankeraceae,7608,Hydnellum,2522201,Hydnellum spongiosipes,2522335,NE
2533347,Stropharia rugosoannulata Farl. ex Murrill,2533347,Stropharia rugosoannulata Farl. ex Murrill,20,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Strophariaceae,4186,Stropharia,11159309,Stropharia rugosoannulata,2533347,NE
9056826,Tricholomopsis decora (Fr.) Singer,9056826,Tricholomopsis decora (Fr.) Singer,20,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Tricholomataceae,8787,Tricholomopsis,2531807,Tricholomopsis decora,9056826,NE
2555245,Tulasnella J.Schröt.,2555245,Tulasnella J.Schröt.,20,GENUS,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Cantharellales,1300,Tulasnellaceae,4198,Tulasnella,2555245,,,
2553185,Xylobolus subpileatus (Berk. & M.A.Curtis) Boidin,2553185,Xylobolus subpileatus (Berk. & M.A.Curtis) Boidin,20,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Stereaceae,3279,Xylobolus,2552368,Xylobolus subpileatus,2553185,NE
3328320,Amanita citrina Pers.,3328320,Amanita citrina Pers.,19,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Amanitaceae,4171,Amanita,6005964,Amanita citrina,3328320,NE
8239544,"Aureoboletus innixus (Frost) Halling, A.R.Bessette & Bessette",8239544,"Aureoboletus innixus (Frost) Halling, A.R.Bessette & Bessette",19,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Boletales,1063,Boletaceae,8789,Aureoboletus,2519406,Aureoboletus innixus,8239544,NE
5243011,Echinoderma asperum (Pers.) Bon,5243011,Echinoderma asperum (Pers.) Bon,19,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Agaricaceae,4170,Echinoderma,7242432,Echinoderma asperum,5243011,
7240180,Lactarius psammicola A.H.Sm.,7240180,Lactarius psammicola A.H.Sm.,19,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Russulaceae,7609,Lactarius,2532156,Lactarius psammicola,7240180,NE
2535875,Leucoagaricus leucothites (Vittad.) Wasser,2535875,Leucoagaricus leucothites (Vittad.) Wasser,19,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Agaricaceae,4170,Leucoagaricus,2529999,Leucoagaricus leucothites,2535875,NE
8908488,Marasmius rotula (Scop.) Fr.,8908488,Marasmius rotula (Scop.) Fr.,19,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Marasmiaceae,4179,Marasmius,2526678,Marasmius rotula,8908488,NE
8112654,Suillus hirtellus (Peck) Snell,8112654,Suillus hirtellus (Peck) Snell,19,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Boletales,1063,Suillaceae,8455,Suillus,7414997,Suillus hirtellus,8112654,NE
2531814,Tricholomopsis rutilans (Schaeff.) Singer,2531814,Tricholomopsis rutilans (Schaeff.) Singer,19,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Tricholomataceae,8787,Tricholomopsis,2531807,Tricholomopsis rutilans,2531814,NE
5452172,Amanita elongata Peck,5452172,Amanita elongata Peck,18,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Amanitaceae,4171,Amanita,6005964,Amanita elongata,5452172,NE
2521401,Clavariadelphus truncatus Donk,2521401,Clavariadelphus truncatus Donk,18,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Gomphales,1303,Clavariadelphaceae,8466,Clavariadelphus,2521383,Clavariadelphus truncatus,2521401,NE
8138987,Cyclocybe cylindracea (DC.) Vizzini & Angelini,8138987,Cyclocybe cylindracea (DC.) Vizzini & Angelini,18,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Strophariaceae,4186,Cyclocybe,7243095,Cyclocybe cylindracea,8138987,NE
2530914,Laccaria trullisata (Ellis) Peck,2530914,Laccaria trullisata (Ellis) Peck,18,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Hydnangiaceae,8445,Laccaria,2526677,Laccaria trullisata,2530914,NE
5449655,Pluteus longistriatus (Peck) Peck,5449655,Pluteus longistriatus (Peck) Peck,18,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Pluteaceae,8447,Pluteus,2526826,Pluteus longistriatus,5449655,NE
3359362,Russula hixsonii Murrill,3359362,Russula hixsonii Murrill,18,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Russulaceae,7609,Russula,2551169,Russula hixsonii,3359362,NE
2522091,Sebacina incrustans (Pers.) Tul. & C.Tul.,2522091,Sebacina incrustans (Pers.) Tul. & C.Tul.,18,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Sebacinales,531,Sebacinaceae,3278,Sebacina,2518415,Sebacina incrustans,2522091,NE
2553128,Stereum hirsutum (Willd.) Pers.,2553128,Stereum hirsutum (Willd.) Pers.,18,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Stereaceae,3279,Stereum,2513764,Stereum hirsutum,2553128,NE
8796319,Tubaria furfuracea (Pers.) Gillet,8796319,Tubaria furfuracea (Pers.) Gillet,18,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Tubariaceae,7821354,Tubaria,2528214,Tubaria furfuracea,8796319,NE
5467036,Cantharellus appalachiensis R.H.Petersen,5467036,Cantharellus appalachiensis R.H.Petersen,17,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Cantharellales,1300,Cantharellaceae,8457,Cantharellus,9623860,Cantharellus appalachiensis,5467036,LC
2534575,"Coprinellus flocculosus (DC.) Vilgalys, Hopple & Jacq.Johnson",2534575,"Coprinellus flocculosus (DC.) Vilgalys, Hopple & Jacq.Johnson",17,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Psathyrellaceae,4184,Coprinellus,2534558,Coprinellus flocculosus,2534575,NE
2531665,"Macrocybe titans (H.E.Bigelow & Kimbr.) Pegler, Lodge & Nakasone",2531665,"Macrocybe titans (H.E.Bigelow & Kimbr.) Pegler, Lodge & Nakasone",17,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Tricholomataceae,8787,Macrocybe,2531664,Macrocybe titans,2531665,NE
5246696,Polyporus radicatus Schwein.,5246696,Polyporus radicatus Schwein.,17,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Polyporaceae,3286,Polyporus,11200098,Polyporus radicatus,5246696,NE
2546002,Trametopsis cervina (Schwein.) Tomšovský,2546002,Trametopsis cervina (Schwein.) Tomšovský,17,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Polyporaceae,3286,Trametopsis,2546001,Trametopsis cervina,2546002,NE
3354662,Tylopilus alboater (Schwein.) Murrill,3354662,Tylopilus alboater (Schwein.) Murrill,17,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Boletales,1063,Boletaceae,8789,Tylopilus,2519844,Tylopilus alboater,3354662,NE
9127230,Bolbitius titubans (Bull.) Fr.,9127230,Bolbitius titubans (Bull.) Fr.,16,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Bolbitiaceae,8440,Bolbitius,2529626,Bolbitius titubans,9127230,NE
7929901,Caloboletus firmus (Frost) Vizzini,7929901,Caloboletus firmus (Frost) Vizzini,16,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Boletales,1063,Boletaceae,8789,Caloboletus,8399317,Caloboletus firmus,7929901,NE
2528449,Flammulaster erinaceellus (Peck) Watling,2528449,Flammulaster erinaceellus (Peck) Watling,16,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Inocybaceae,4177,Flammulaster,2528438,Flammulaster erinaceellus,2528449,NE
7240445,Hemileccinum Šutara,7240445,Hemileccinum Šutara,16,GENUS,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Boletales,1063,Boletaceae,8789,Hemileccinum,7240445,,,
7240248,Lactarius subplinthogalus Coker,7240248,Lactarius subplinthogalus Coker,16,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Russulaceae,7609,Lactarius,2532156,Lactarius subplinthogalus,7240248,NE
5247904,Microporellus obovatus (Jungh.) Ryvarden,5247904,Microporellus obovatus (Jungh.) Ryvarden,16,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Polyporaceae,3286,Microporellus,2521379,Microporellus obovatus,5247904,NE
8134528,Trametes coccinea (Fr.) Hai J.Li & S.H.He,8134528,Trametes coccinea (Fr.) Hai J.Li & S.H.He,16,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Polyporaceae,3286,Trametes,2519084,Trametes coccinea,8134528,NE
7983444,Typhrasa gossypina (Bull.) Örstadius & E.Larss.,7983444,Typhrasa gossypina (Bull.) Örstadius & E.Larss.,16,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Psathyrellaceae,4184,Typhrasa,8025821,Typhrasa gossypina,7983444,NE
2527301,Xeromphalina kauffmanii A.H.Sm.,2527301,Xeromphalina kauffmanii A.H.Sm.,16,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Mycenaceae,4180,Xeromphalina,2527268,Xeromphalina kauffmanii,2527301,NE
5452112,Amanita canescens D.T.Jenkins,5452112,Amanita canescens D.T.Jenkins,15,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Amanitaceae,4171,Amanita,6005964,Amanita canescens,5452112,NE
5240300,Amanita mutabilis Beardslee,5240300,Amanita mutabilis Beardslee,15,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Amanitaceae,4171,Amanita,6005964,Amanita mutabilis,5240300,NE
9284704,Cerioporus leptocephalus (Jacq.) Zmitr.,9284704,Cerioporus leptocephalus (Jacq.) Zmitr.,15,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Polyporaceae,3286,Cerioporus,7240748,Cerioporus leptocephalus,9284704,NE
5244508,Clavaria fumosa Pers.,5244508,Clavaria fumosa Pers.,15,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Clavariaceae,8442,Clavaria,9091779,Clavaria fumosa,5244508,NE
9713443,Desarmillaria tabescens (Scop.) R.A.Koch & Aime,9713443,Desarmillaria tabescens (Scop.) R.A.Koch & Aime,15,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Physalacriaceae,4182,Desarmillaria,9726177,Desarmillaria tabescens,9713443,NE
2524262,Gyroporus Quél.,2524262,Gyroporus Quél.,15,GENUS,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Boletales,1063,Gyroporaceae,4193,Gyroporus,2524262,,,NE
4911185,Hydnellum concrescens,4911185,Hydnellum concrescens,15,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Thelephorales,530,Bankeraceae,7608,Hydnellum,2522201,Hydnellum concrescens,4911185,NE
5247111,Panus conchatus,5247111,Panus conchatus,15,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Polyporaceae,3286,Panus,7850509,Panus conchatus,5247111,NE
5241370,Pluteus chrysophlebius (Berk. & M.A.Curtis) Sacc.,5241370,Pluteus chrysophlebius (Berk. & M.A.Curtis) Sacc.,15,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Pluteaceae,8447,Pluteus,2526826,Pluteus chrysophlebius,5241370,NE
5246840,Polyporus umbellatus (Pers.) Fr.,5246840,Polyporus umbellatus (Pers.) Fr.,15,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Polyporaceae,3286,Polyporus,11200098,Polyporus umbellatus,5246840,NE
2551439,Russula amoenolens Romagn.,2551439,Russula amoenolens Romagn.,15,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Russulaceae,7609,Russula,2551169,Russula amoenolens,2551439,NE
2513764,"Stereum Hill ex Pers., 1794",2513764,"Stereum Hill ex Pers., 1794",15,GENUS,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Stereaceae,3279,Stereum,2513764,,,
8329645,"Volvopluteus gloiocephalus (DC.) Vizzini, Contu & Justo",8329645,"Volvopluteus gloiocephalus (DC.) Vizzini, Contu & Justo",15,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Pluteaceae,8447,Volvopluteus,8005891,Volvopluteus gloiocephalus,8329645,NE
2551647,Zelleromyces cinnabarinus Singer & A.H.Sm.,2551647,Zelleromyces cinnabarinus Singer & A.H.Sm.,15,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Russulaceae,7609,Zelleromyces,2551646,Zelleromyces cinnabarinus,2551647,NE
2554662,Craterellus cornucopioides (L.) Pers.,2554662,Craterellus cornucopioides (L.) Pers.,14,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Cantharellales,1300,Cantharellaceae,8457,Craterellus,2521421,Craterellus cornucopioides,2554662,NE
2521224,Inonotus rickii (Pat.) D.A.Reid,2521224,Inonotus rickii (Pat.) D.A.Reid,14,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Hymenochaetales,1304,Hymenochaetaceae,8468,Inonotus,2520982,Inonotus rickii,2521224,NE
5463249,Lactarius croceus Burl.,5463249,Lactarius croceus Burl.,14,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Russulaceae,7609,Lactarius,2532156,Lactarius croceus,5463249,NE
5243243,Lycoperdon umbrinum Pers.,5243243,Lycoperdon umbrinum Pers.,14,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Agaricaceae,4170,Lycoperdon,9367003,Lycoperdon umbrinum,5243243,NE
6014310,Phallus rubicundus (Bosc) Fr.,6014310,Phallus rubicundus (Bosc) Fr.,14,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Phallales,532,Phallaceae,3292,Phallus,2524102,Phallus rubicundus,6014310,NE
3353958,Phylloporus leucomycelinus Singer,3353958,Phylloporus leucomycelinus Singer,14,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Boletales,1063,Boletaceae,8789,Phylloporus,2524119,Phylloporus leucomycelinus,3353958,NE
2538000,Pleurocybella porrigens (Pers.) Singer,2538000,Pleurocybella porrigens (Pers.) Singer,14,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Marasmiaceae,4179,Pleurocybella,2530482,Pleurocybella porrigens,2538000,NE
5452260,Amanita arkansana H.R.Rosen,5452260,Amanita arkansana H.R.Rosen,13,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Amanitaceae,4171,Amanita,6005964,Amanita arkansana,5452260,NE
10339265,Amanita rhacopus Y.Lamoureux,10339265,Amanita rhacopus Y.Lamoureux,13,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Amanitaceae,4171,Amanita,6005964,Amanita rhacopus,10339265,NE
5452232,Amanita spreta (Peck) Sacc.,5452232,Amanita spreta (Peck) Sacc.,13,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Amanitaceae,4171,Amanita,6005964,Amanita spreta,5452232,NE
9711512,"Auricularia angiospermarum Y.C.Dai, F.Wu & D.W.Li",9711512,"Auricularia angiospermarum Y.C.Dai, F.Wu & D.W.Li",13,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Auriculariales,1062,Auriculariaceae,8788,Auricularia,7984308,Auricularia angiospermarum,9711512,NE
2543824,Bjerkandera adusta (Willd.) P.Karst.,2543824,Bjerkandera adusta (Willd.) P.Karst.,13,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Meruliaceae,3287,Bjerkandera,2541138,Bjerkandera adusta,2543824,NE
10831999,Donkia pulcherrima Berk. & M.A.Curtis,10831999,Donkia pulcherrima Berk. & M.A.Curtis,13,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Phanerochaetaceae,7617,Donkia,6014044,Donkia pulcherrima,10831999,NE
3342892,Gymnopilus palmicola Murrill,3342892,Gymnopilus palmicola Murrill,13,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Hymenogastraceae,3309302,Gymnopilus,2527854,Gymnopilus palmicola,3342892,NE
2538445,Hygrocybe coccinea (Schaeff.) P.Kumm.,2538445,Hygrocybe coccinea (Schaeff.) P.Kumm.,13,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Hygrophoraceae,4176,Hygrocybe,2523318,Hygrocybe coccinea,2538445,NE
2521089,Inonotus obliquus (Fr.) Pilát,2521089,Inonotus obliquus (Fr.) Pilát,13,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Hymenochaetales,1304,Hymenochaetaceae,8468,Inonotus,2520982,Inonotus obliquus,2521089,NE
5955077,Laeticutis cristata (Schaeff.) Audet,5955077,Laeticutis cristata (Schaeff.) Audet,13,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,,,Laeticutis,7428593,Laeticutis cristata,5955077,NE
5243255,Lycoperdon echinatum Pers.,5243255,Lycoperdon echinatum Pers.,13,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Agaricaceae,4170,Lycoperdon,9367003,Lycoperdon echinatum,5243255,NE
3322326,"Marasmius sullivantii Mont., 1856",3322326,"Marasmius sullivantii Mont., 1856",13,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Marasmiaceae,4179,Marasmius,2526678,Marasmius sullivantii,3322326,NE
2527219,Mycena pura (Pers.) P.Kumm.,2527219,Mycena pura (Pers.) P.Kumm.,13,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Mycenaceae,4180,Mycena,5955261,Mycena pura,2527219,NE
3354009,Phylloporus foliiporus (Murrill) Singer,2524464,Phylloporus rhodoxanthus (Schwein.) Bres.,13,SPECIES,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Boletales,1063,Boletaceae,8789,Phylloporus,2524119,Phylloporus rhodoxanthus,2524464,NE
2525466,Pisolithus tinctorius (Pers.) Coker & Couch,2525455,Pisolithus arhizus (Scop.) Rauschert,13,SPECIES,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Boletales,1063,Sclerodermataceae,8453,Pisolithus,2525454,Pisolithus arhizus,2525455,NE
8308057,Pseudoboletus parasiticus (Bull.) Šutara,8308057,Pseudoboletus parasiticus (Bull.) Šutara,13,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Boletales,1063,Boletaceae,8789,Pseudoboletus,2524802,Pseudoboletus parasiticus,8308057,NE
2524457,Retiboletus griseus (Frost) Manfr.Binder & Bresinsky,2524457,Retiboletus griseus (Frost) Manfr.Binder & Bresinsky,13,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Boletales,1063,Boletaceae,8789,Retiboletus,2524444,Retiboletus griseus,2524457,NE
3356259,Strobilomyces confusus Singer,3356259,Strobilomyces confusus Singer,13,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Boletales,1063,Boletaceae,8789,Strobilomyces,2524323,Strobilomyces confusus,3356259,NE
9050242,Agrocybe pediades (Fr.) Fayod,9050242,Agrocybe pediades (Fr.) Fayod,12,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Strophariaceae,4186,Agrocybe,2527828,Agrocybe pediades,9050242,NE
5452094,Amanita flavivolva Murrill,5452094,Amanita flavivolva Murrill,12,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Amanitaceae,4171,Amanita,6005964,Amanita flavivolva,5452094,NE
7441914,Calvatia craniiformis (Schw.) Fr.,7441914,Calvatia craniiformis (Schw.) Fr.,12,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Agaricaceae,4170,Calvatia,9330501,Calvatia craniiformis,7441914,NE
5244414,Clavulinopsis laeticolor (Berk. & M.A.Curtis) R.H.Petersen,5244414,Clavulinopsis laeticolor (Berk. & M.A.Curtis) R.H.Petersen,12,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Clavariaceae,8442,Clavulinopsis,2521976,Clavulinopsis laeticolor,5244414,NE
8565851,Conocybe apala var. albipes (Hauskn.) Arnolds,2529827,Conocybe apala (Fr.) Arnolds,12,VARIETY,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Bolbitiaceae,8440,Conocybe,2529714,Conocybe apala,2529827,
2534604,"Coprinellus domesticus (Bolton) Vilgalys, Hopple & Jacq.Johnson",2534604,"Coprinellus domesticus (Bolton) Vilgalys, Hopple & Jacq.Johnson",12,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Psathyrellaceae,4184,Coprinellus,2534558,Coprinellus domesticus,2534604,NE
5243125,Cyathus olla (Batsch) Pers.,5243125,Cyathus olla (Batsch) Pers.,12,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Agaricaceae,4170,Cyathus,7413707,Cyathus olla,5243125,NE
7961664,Cyptotrama chrysopepla (Berk. & M.A.Curtis) Singer,7961664,Cyptotrama chrysopepla (Berk. & M.A.Curtis) Singer,12,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Physalacriaceae,4182,Cyptotrama,2536985,Cyptotrama chrysopepla,7961664,NE
2554367,Geastrum triplex Jungh.,2554367,Geastrum triplex Jungh.,12,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Geastrales,1064,Geastraceae,4199,Geastrum,2525056,Geastrum triplex,2554367,NE
2538807,Hygrophorus russula (Schaeff. ex Fr.) Kauffman,2538807,Hygrophorus russula (Schaeff. ex Fr.) Kauffman,12,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Hygrophoraceae,4176,Hygrophorus,2525706,Hygrophorus russula,2538807,NE
2524413,Leccinellum Bresinsky & Manfr.Binder,2524413,Leccinellum Bresinsky & Manfr.Binder,12,GENUS,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Boletales,1063,Boletaceae,8789,Leccinellum,2524413,,,
2540162,Pseudomerulius curtisii (Berk.) Redhead & Ginns,2540164,"Meiorganum curtisii (Berk.) Singer, J.García & L.D.Gómez",12,SPECIES,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Boletales,1063,Paxillaceae,4195,Meiorganum,2525644,Meiorganum curtisii,2540164,NE
2526880,Mycena galericulata (Scop.) Gray,2526880,Mycena galericulata (Scop.) Gray,12,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Mycenaceae,4180,Mycena,5955261,Mycena galericulata,2526880,NE
